feature_politeness_==Please==_mean_np,feature_politeness_==Please_start==_mean_np,feature_politeness_==HASHEDGE==_mean_np,feature_politeness_==Indirect_(btw)==_mean_np,feature_politeness_==Hedges==_mean_np,feature_politeness_==Factuality==_mean_np,feature_politeness_==Deference==_mean_np,feature_politeness_==Gratitude==_mean_np,feature_politeness_==Apologizing==_mean_np,feature_politeness_==1st_person_pl.==_mean_np,feature_politeness_==1st_person==_mean_np,feature_politeness_==1st_person_start==_mean_np,feature_politeness_==2nd_person==_mean_np,feature_politeness_==2nd_person_start==_mean_np,feature_politeness_==Indirect_(greeting)==_mean_np,feature_politeness_==Direct_question==_mean_np,feature_politeness_==Direct_start==_mean_np,feature_politeness_==HASPOSITIVE==_mean_np,feature_politeness_==HASNEGATIVE==_mean_np,feature_politeness_==SUBJUNCTIVE==_mean_np,feature_politeness_==INDICATIVE==_mean_np,feature_politeness_==Please==_mean_p,feature_politeness_==Please_start==_mean_p,feature_politeness_==HASHEDGE==_mean_p,feature_politeness_==Indirect_(btw)==_mean_p,feature_politeness_==Hedges==_mean_p,feature_politeness_==Factuality==_mean_p,feature_politeness_==Deference==_mean_p,feature_politeness_==Gratitude==_mean_p,feature_politeness_==Apologizing==_mean_p,feature_politeness_==1st_person_pl.==_mean_p,feature_politeness_==1st_person==_mean_p,feature_politeness_==1st_person_start==_mean_p,feature_politeness_==2nd_person==_mean_p,feature_politeness_==2nd_person_start==_mean_p,feature_politeness_==Indirect_(greeting)==_mean_p,feature_politeness_==Direct_question==_mean_p,feature_politeness_==Direct_start==_mean_p,feature_politeness_==HASPOSITIVE==_mean_p,feature_politeness_==HASNEGATIVE==_mean_p,feature_politeness_==SUBJUNCTIVE==_mean_p,feature_politeness_==INDICATIVE==_mean_p,feature_politeness_==Please==_grad_np,feature_politeness_==Please_start==_grad_np,feature_politeness_==HASHEDGE==_grad_np,feature_politeness_==Indirect_(btw)==_grad_np,feature_politeness_==Hedges==_grad_np,feature_politeness_==Factuality==_grad_np,feature_politeness_==Deference==_grad_np,feature_politeness_==Gratitude==_grad_np,feature_politeness_==Apologizing==_grad_np,feature_politeness_==1st_person_pl.==_grad_np,feature_politeness_==1st_person==_grad_np,feature_politeness_==1st_person_start==_grad_np,feature_politeness_==2nd_person==_grad_np,feature_politeness_==2nd_person_start==_grad_np,feature_politeness_==Indirect_(greeting)==_grad_np,feature_politeness_==Direct_question==_grad_np,feature_politeness_==Direct_start==_grad_np,feature_politeness_==HASPOSITIVE==_grad_np,feature_politeness_==HASNEGATIVE==_grad_np,feature_politeness_==SUBJUNCTIVE==_grad_np,feature_politeness_==INDICATIVE==_grad_np,feature_politeness_==Please==_grad_p,feature_politeness_==Please_start==_grad_p,feature_politeness_==HASHEDGE==_grad_p,feature_politeness_==Indirect_(btw)==_grad_p,feature_politeness_==Hedges==_grad_p,feature_politeness_==Factuality==_grad_p,feature_politeness_==Deference==_grad_p,feature_politeness_==Gratitude==_grad_p,feature_politeness_==Apologizing==_grad_p,feature_politeness_==1st_person_pl.==_grad_p,feature_politeness_==1st_person==_grad_p,feature_politeness_==1st_person_start==_grad_p,feature_politeness_==2nd_person==_grad_p,feature_politeness_==2nd_person_start==_grad_p,feature_politeness_==Indirect_(greeting)==_grad_p,feature_politeness_==Direct_question==_grad_p,feature_politeness_==Direct_start==_grad_p,feature_politeness_==HASPOSITIVE==_grad_p,feature_politeness_==HASNEGATIVE==_grad_p,feature_politeness_==SUBJUNCTIVE==_grad_p,feature_politeness_==INDICATIVE==_grad_p
0.0,0.0,0.7692307692307693,0.0,0.46153846153846156,0.07692307692307693,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.8461538461538461,0.46153846153846156,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.25,0.0,0.0,0.08333333333333333,0.6666666666666666,0.75,0.5,0.0,0.0,0.0,0.0,-0.016483516483516467,0.0,-0.03846153846153846,0.016483516483516487,0.0,0.032967032967032954,0.0,-0.005494505494505497,0.0,0.06043956043956043,-0.005494505494505503,0.0,-0.032967032967032975,0.0,0.02197802197802198,0.010989010989011018,0.021978021978021994,0.0,0.0,0.0,0.0,-0.0489510489510489,0.0,-0.0489510489510489,0.0,0.0,0.0,0.0,0.10489510489510491,-0.03846153846153847,-0.003496503496503493,-0.031468531468531465,0.0,0.0,-0.017482517482517487,4.314354549129279e-18,0.03146853146853148,-0.020979020979020963,0.0,0.0
0.0,0.0,0.7,0.0,0.4,0.0,0.0,0.1,0.0,0.4,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.05454545454545455,0.0,-0.0363636363636364,0.0,0.0,0.018181818181818174,0.0,0.10909090909090907,0.0,-0.03030303030303028,0.018181818181818146,0.0,-0.024242424242424253,0.0,0.0,0.012121212121212123,-0.030303030303030293,0.0,0.0,0.0,0.0,-3.1230955000272575e-17,0.0,-6.293343438643957e-17,0.0,0.0,0.0,0.0,0.011904761904761899,2.7482455207263857e-18,-6.293343438643957e-17,-0.09523809523809527,0.0,0.0,0.0,0.0,-0.0952380952380953,-2.814929138878541e-17,0.0,0.0
0.0,0.0,0.5384615384615384,0.0,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.07692307692307693,0.5384615384615384,0.6153846153846154,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,-0.02747252747252747,0.0,-0.05494505494505492,0.0,0.0,0.032967032967032954,0.0,0.06593406593406594,0.0,0.0,0.010989010989010967,0.0,-0.010989010989011,0.0,0.032967032967032954,-0.01648351648351647,-0.010989010989010967,0.0,0.0,0.0,0.0,0.017482517482517477,0.0,0.017482517482517477,0.0,0.0,0.0,0.0,0.010489510489510485,0.006993006993007022,-0.013986013986013962,0.0,0.0,0.0,-0.010489510489510506,-0.017482517482517487,-0.024475524475524438,-0.006993006993007003,0.0,0.0
0.0,0.0,0.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.5,0.5833333333333334,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.0,0.0,0.0,0.0,-0.1013986013986014,0.0,-0.08041958041958037,0.0,0.0,0.0,0.0,0.08041958041958043,0.0,-0.04195804195804193,-0.03846153846153843,0.0,-0.03846153846153843,0.0,0.0,0.05594405594405594,0.01048951048951051,0.0,0.0,0.0,0.0,0.018181818181818188,0.0,0.02727272727272727,0.06363636363636362,0.0,0.0,0.0,0.018181818181818223,-0.009090909090909094,-0.08181818181818179,5.891683590763908e-18,0.0,0.0,5.891683590763908e-18,0.1,0.045454545454545456,0.02727272727272727,0.0,0.0
0.0,0.0,0.625,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,-0.10714285714285715,0.0,-0.047619047619047575,-0.04761904761904768,0.0,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,-0.0833333333333333,0.0,-0.0833333333333333,0.0,0.0,0.03571428571428568,-0.011904761904761965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,1.1108482417372559e-17,0.0,0.0,1.1108482417372559e-17,0.0,-0.17857142857142863,0.0,1.1108482417372559e-17,0.0
0.0,0.0,0.5555555555555556,0.0,0.3888888888888889,0.0,0.0,0.05555555555555555,0.0,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,0.4117647058823529,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.0,0.0,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.0,0.0,0.0,0.0,-0.012383900928792569,0.0,0.00928792569659444,0.0,0.0,0.011351909184726519,0.0,0.0010319917440660496,-0.00928792569659442,0.017543859649122803,0.014447884416924668,0.0,-0.0175438596491228,0.0,0.0,0.037151702786377694,0.008255933952528388,0.0,0.0,0.0,0.0,-0.02941176470588231,0.0,-0.029411764705882328,-0.014705882352941171,0.0,0.0,0.0,0.031862745098039214,0.004901960784313726,-0.01960784313725488,0.004901960784313732,0.004901960784313726,0.0,0.0,0.009803921568627444,0.01715686274509804,-0.0024509803921568376,0.0,0.0
0.0,0.0,0.75,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.6666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.01748251748251748,0.0,-0.04195804195804193,-0.024475524475524476,0.0,-0.017482517482517487,0.0,-0.034965034965034975,0.031468531468531465,0.013986013986013977,-0.03846153846153843,0.0,-0.03846153846153843,0.0,0.01748251748251748,0.06293706293706293,0.052447552447552434,0.0,0.0,0.0,0.0,0.009090909090909094,0.0,0.0,0.0,0.0,0.0,0.0,0.06363636363636364,0.018181818181818177,0.0,0.03636363636363635,0.0,0.0,0.0,0.0,0.009090909090909101,0.02727272727272729,0.0,0.0
0.0,0.0,0.75,0.0,0.3333333333333333,0.25,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.8333333333333334,0.75,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.18181818181818182,0.7272727272727273,0.5454545454545454,0.0,0.0,0.0,0.0,0.07342657342657345,0.0,-0.03496503496503497,0.03146853146853147,0.024475524475524483,0.0,0.0,0.02097902097902097,0.0,-4.579748309997229e-18,-0.03846153846153843,0.0,-0.03846153846153843,0.0,-0.024475524475524476,0.00699300699300698,0.09440559440559439,0.0,0.0,0.0,0.0,-0.10909090909090909,0.0,-0.0727272727272727,0.0,0.0,0.0,0.0,-0.11818181818181815,-0.04545454545454543,-0.04545454545454542,0.0,0.0,0.0,0.0,0.02727272727272727,0.045454545454545484,2.886325387870345e-17,0.0,0.0
0.0,0.0,0.4444444444444444,0.0,0.2777777777777778,0.0,0.0,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.0,0.05555555555555555,0.0,0.0,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.0,0.0,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.0,0.0,0.0,0.0,-0.008255933952528369,0.0,-0.0051599587203302304,0.0,0.0,0.013415892672858615,0.005159958720330235,0.04437564499484002,0.005159958720330235,-1.438397393613101e-19,-0.02167182662538698,0.0,-0.0175438596491228,0.0,0.0,-0.025799793601651178,-0.0010319917440660294,0.0,0.0,0.0,0.0,-0.07598039215686271,0.0,-0.07598039215686271,0.0,0.0,0.0,0.0,0.009803921568627456,0.004901960784313728,-0.05637254901960783,-0.00980392156862743,0.0,0.0,-0.02450980392156861,0.024509803921568617,-0.02450980392156861,-0.0024509803921568623,0.0,0.0
0.0,0.0,0.6875,0.0,0.125,0.125,0.0,0.0,0.0,0.25,0.0625,0.1875,0.1875,0.0625,0.0625,0.0,0.0,0.75,0.5625,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.7333333333333333,0.2,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.6,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.4666666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,-0.019117647058823496,0.0,-0.03823529411764705,-0.02352941176470588,0.0,0.0,0.0,-0.002941176470588235,0.016176470588235292,-0.007352941176470587,-0.024999999999999977,0.007352941176470587,-0.022058823529411756,0.0,0.0,0.04117647058823529,0.06911764705882352,0.0,0.0,0.0,0.0,0.03214285714285716,0.0,0.02142857142857144,-0.0035714285714285718,0.0,0.0,0.0,0.017857142857142856,0.01785714285714286,-0.01785714285714286,-3.1421588051628994e-18,0.0,0.0,0.028571428571428574,0.0,8.212595462989778e-18,0.032142857142857154,0.0,0.0
0.0,0.0,0.42105263157894735,0.0,0.2631578947368421,0.10526315789473684,0.0,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.631578947368421,0.8421052631578947,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.5555555555555556,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5,0.0,0.0,0.0,0.0,-0.00701754385964915,0.0,-0.02631578947368423,0.01403508771929825,0.0,0.0,0.0,0.0017543859649122781,0.0,0.0017543859649122825,-0.021052631578947396,0.0,-0.015789473684210548,0.0,0.0,0.019298245614035092,0.010526315789473674,0.0,0.0,0.0,0.0,-0.0020639834881320974,0.0,-0.005159958720330234,0.03818369453044374,0.0,0.0,0.0,-0.02270381836945302,0.0,-0.005159958720330234,0.0,0.0,0.0,0.010319917440660473,0.014447884416924664,-0.03508771929824558,-0.02167182662538698,0.0,0.0
0.0,0.0,0.6153846153846154,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.46153846153846156,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.16666666666666666,0.0,0.0,0.0,0.25,0.16666666666666666,0.3333333333333333,0.75,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.016483516483516467,0.0,-0.0384615384615385,0.0,0.0,0.0,0.0,0.01648351648351652,0.032967032967032954,-0.04395604395604395,-0.032967032967032975,0.0,-0.032967032967032975,0.0,0.0,0.08241758241758243,0.016483516483516477,0.0,0.0,0.0,0.0,-0.017482517482517453,0.0,-0.017482517482517453,-0.04195804195804193,0.0,0.0,0.0,0.03846153846153846,-9.515291667055677e-18,-0.013986013986013965,0.01048951048951047,-0.017482517482517487,0.0,-0.031468531468531465,0.02797202797202797,-0.03496503496503494,-0.03846153846153843,0.0,0.0
0.0,0.0,0.59375,0.0,0.375,0.0625,0.0,0.0625,0.0,0.15625,0.03125,0.125,0.1875,0.0,0.0625,0.0625,0.0625,0.78125,0.75,0.03125,0.0,0.0,0.0,0.16129032258064516,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.3870967741935484,0.0,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.3870967741935484,0.0,0.0,0.0,0.0,-0.01594574780058649,0.0,-0.006231671554252189,-0.005131964809384157,0.0,-0.00036656891495600956,0.0,-0.0067815249266862075,-0.002382697947214073,-0.005131964809384156,-0.0025659824046920794,0.0,-0.0036656891495601166,-0.001099706744868032,-0.008797653958944272,0.0038489736070381375,0.009530791788856324,0.002016129032258064,0.0,0.0,0.0,-0.02096774193548388,0.0,-0.02016129032258066,0.0,0.0,0.0,0.0,-0.004838709677419355,-0.010887096774193555,-0.01854838709677421,0.0,0.0,0.0,0.0,-0.005645161290322584,-0.006854838709677422,-0.002822580645161301,0.0,0.0
0.0,0.0,0.8181818181818182,0.0,0.6363636363636364,0.09090909090909091,0.0,0.09090909090909091,0.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.0,0.09090909090909091,0.0,0.0,0.6363636363636364,0.7272727272727273,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.6,0.6,0.3,0.0,0.0,0.1,0.1,0.4,0.6,0.0,0.1,0.0,0.0,0.018181818181818177,0.0,-7.267402407160393e-18,0.02727272727272727,0.0,0.03636363636363635,0.0,0.009090909090909101,0.05454545454545453,-0.009090909090909078,0.045454545454545456,0.0,-0.04545454545454544,0.0,0.0,0.04545454545454545,0.04545454545454545,0.0,0.0,0.0,0.0,-0.012121212121212126,0.0,-0.03030303030303028,0.018181818181818174,0.0,0.0,0.054545454545454536,0.0,0.0606060606060606,-0.06060606060606059,0.06666666666666665,0.0,0.0,-0.03030303030303028,-0.04242424242424239,-0.02424242424242421,0.07272727272727271,0.0,0.04242424242424241
0.0,0.0,0.625,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.75,0.625,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,-0.05952380952380952,0.0,-0.0833333333333333,0.0,0.0,0.0,0.0,-0.059523809523809576,-0.011904761904761904,0.035714285714285705,-0.0833333333333333,0.0,-0.0833333333333333,0.0,0.0,0.14285714285714285,-0.059523809523809625,0.0,0.0,0.0,0.0,0.03571428571428573,0.0,-0.07142857142857144,0.0,0.0,0.0,0.0,-0.0714285714285714,-0.035714285714285705,-0.17857142857142855,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,-0.03571428571428571,0.0,0.0
0.0,0.0,0.6111111111111112,0.0,0.4444444444444444,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.05555555555555555,0.2222222222222222,0.0,0.16666666666666666,0.0,0.05555555555555555,0.8333333333333334,0.4444444444444444,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.35294117647058826,0.058823529411764705,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.5882352941176471,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.6470588235294118,0.17647058823529413,0.0,0.0,0.0,0.0,-0.01341589267285861,0.0,-0.020639834881320932,0.0,0.0,-0.003095975232198141,0.0,0.011351909184726517,0.0,0.001031991744066048,-0.035087719298245605,0.0,-0.02373581011351908,0.0,-0.011351909184726519,0.015479876160990714,0.033023735810113516,0.0,0.0,0.0,0.0,-0.009803921568627428,0.0,-0.017156862745098027,0.002450980392156864,0.0,0.0,0.0,0.01715686274509804,0.012254901960784308,0.024509803921568638,0.0,0.0,0.0,-0.0024509803921568592,0.007352941176470597,0.031862745098039214,0.01225490196078431,0.0,0.0
0.0,0.0,0.6,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.7333333333333333,0.4,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.7333333333333333,0.0,0.0,0.0,0.0,0.03214285714285716,0.0,-0.007142857142857138,0.0,0.0,0.0,0.0,-0.03571428571428569,0.0,0.014285714285714284,-0.010714285714285716,0.0,-0.025,0.014285714285714284,0.0,-0.003571428571428537,0.010714285714285723,0.0,0.0,0.0,0.0,-0.025,0.0,-0.025,0.0,0.0,0.0,0.0,-0.0714285714285714,0.0,-0.025,-0.01785714285714287,0.03571428571428571,0.0,0.00714285714285714,-0.02857142857142858,0.01428571428571429,-0.01785714285714283,0.0,0.0
0.0,0.0,0.6153846153846154,0.0,0.5384615384615384,0.0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.0,0.23076923076923078,0.46153846153846156,0.0,0.15384615384615385,0.0,0.0,0.6153846153846154,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.75,0.0,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.4166666666666667,0.25,0.0,0.0,0.08333333333333333,0.25,0.5833333333333334,0.75,0.0,0.0,0.0,0.0,0.07142857142857141,0.0,0.03846153846153845,0.0,0.0,0.03846153846153847,0.0,-0.02197802197802196,0.0,0.010989010989010997,0.0054945054945055,0.0,-0.03296703296703299,0.0,0.0,0.07142857142857145,0.07142857142857144,-1.1510433965030012e-18,0.0,0.0,0.0,0.003496503496503531,0.0,0.024475524475524497,-0.06993006993006992,0.0,0.0,0.0,0.03496503496503496,0.03496503496503496,-0.01748251748251748,0.010489510489510507,0.0,0.0,-0.03846153846153843,-0.024475524475524448,0.038461538461538464,-0.003496503496503496,0.0,0.0
0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.5,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.04848484848484845,0.0,-0.024242424242424253,0.0,0.0,0.0,0.0,0.030303030303030314,0.0,-0.03030303030303028,-4.467030949153933e-17,0.0,-0.05454545454545458,0.0,-0.01818181818181817,0.030303030303030335,0.14545454545454542,0.0,0.0,0.0,0.0,0.05000000000000001,0.0,0.03333333333333335,0.01666666666666668,0.0,0.0,0.0,0.016666666666666666,0.0,0.08333333333333331,0.0,0.0,0.0,-0.04999999999999994,0.0,-5.606524839429814e-17,-0.016666666666666694,0.0,0.0
0.0,0.0,0.6538461538461539,0.0,0.2692307692307692,0.038461538461538464,0.0,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.8461538461538461,0.6153846153846154,0.038461538461538464,0.0,0.04,0.0,0.28,0.0,0.2,0.0,0.0,0.0,0.0,0.12,0.08,0.28,0.0,0.0,0.04,0.04,0.04,0.24,0.36,0.0,0.0,0.0,0.0,0.037948717948717944,0.0,0.0037606837606837624,0.005811965811965811,0.0,0.009572649572649574,0.0,-0.0034188034188034266,0.005470085470085472,-0.01914529914529915,-0.0020512820512820547,0.0,-0.0023931623931623945,0.002393162393162393,-0.0030769230769230774,0.016410256410256403,-0.0013675213675213588,0.0037606837606837602,0.0,0.004615384615384614,0.0,0.0015384615384615315,0.0,-0.004615384615384613,0.0,0.0,0.0,0.0,-0.0015384615384615359,0.0030769230769230756,0.0030769230769230756,0.0,0.0,-0.009230769230769228,0.0015384615384615391,-0.005384615384615385,0.006153846153846153,-0.03461538461538462,0.0,0.0
0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.5555555555555556,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.125,0.375,0.875,0.125,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.016666666666666646,0.0,0.049999999999999926,0.0,0.0,0.0,0.0,0.01666666666666669,0.0,0.033333333333333326,-0.0666666666666667,0.0,-0.0666666666666667,0.0,0.0,0.06666666666666675,0.05000000000000004,0.0,0.0,0.0,0.0,-0.04761904761904768,0.0,-0.04761904761904768,0.035714285714285705,0.0,0.0,0.0,-0.035714285714285726,-0.03571428571428571,0.03571428571428568,-0.035714285714285726,0.0,0.0,0.0,0.0,-0.08333333333333338,-0.011904761904761965,0.0,0.0
0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.2,0.0,0.0,0.0,1.0,0.4,0.8,0.0,0.0,0.0,0.0,0.4,0.8,0.8,0.0,0.0,0.0,0.0,-0.20000000000000015,0.0,-0.20000000000000007,0.1,0.0,0.0,0.0,0.2,0.0,0.0,-0.10000000000000009,0.0,-0.20000000000000007,0.0,0.0,0.19999999999999998,0.09999999999999999,0.0,0.0,0.0,0.0,-1.0507920739455759e-16,0.0,-0.10000000000000003,-0.1,0.0,0.0,0.0,-1.0507920739455759e-16,-4.0352477207549445e-17,-0.10000000000000003,0.0,0.0,0.0,0.0,-4.0352477207549445e-17,-0.2000000000000001,0.19999999999999998,0.0,0.0
0.0,0.0,0.6923076923076923,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.0,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.7692307692307693,0.5384615384615384,0.0,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.03296703296703299,0.0,-0.027472527472527482,0.010989010989010992,0.0,0.0,0.0,0.03296703296703297,0.0,0.032967032967032954,-0.06043956043956044,0.0,-0.032967032967032975,0.0,0.0,0.04395604395604397,-0.010989010989010973,0.0,0.0,0.0,0.0,-0.01748251748251747,0.0,-0.03846153846153843,0.0,0.0,0.0,0.0,0.03146853146853145,0.048951048951048945,-0.06643356643356642,-0.03846153846153843,0.0,0.0,-0.0664335664335664,0.006993006993006988,0.01748251748251748,-0.013986013986013988,0.0,0.0
