Conversation,Level 0_mean_p,Level 1_mean_p,Level 2_mean_p,Level 3_mean_p,Level 4_mean_p,Level 5_mean_p,Level 6_mean_p,Level 7_mean_p,Label A_mean_p,Label B_mean_p,Label C_mean_p,Label D_mean_p,Label E_mean_p,Label F_mean_p,Label G_mean_p,Label H_mean_p,Label I_mean_p,Level 0_mean_np,Level 1_mean_np,Level 2_mean_np,Level 3_mean_np,Level 4_mean_np,Level 5_mean_np,Level 6_mean_np,Level 7_mean_np,Label A_mean_np,Label B_mean_np,Label C_mean_np,Label D_mean_np,Label E_mean_np,Label F_mean_np,Label G_mean_np,Label H_mean_np,Label I_mean_np,Level 0_grad_p,Level 1_grad_p,Level 2_grad_p,Level 3_grad_p,Level 4_grad_p,Level 5_grad_p,Level 6_grad_p,Level 7_grad_p,Label A_grad_p,Label B_grad_p,Label C_grad_p,Label D_grad_p,Label E_grad_p,Label F_grad_p,Label G_grad_p,Label H_grad_p,Label I_grad_p,Level 0_grad_np,Level 1_grad_np,Level 2_grad_np,Level 3_grad_np,Level 4_grad_np,Level 5_grad_np,Level 6_grad_np,Level 7_grad_np,Label A_grad_np,Label B_grad_np,Label C_grad_np,Label D_grad_np,Label E_grad_np,Label F_grad_np,Label G_grad_np,Label H_grad_np,Label I_grad_np
Conversation_302,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.09523809523809523,0.14285714285714285,0.0,0.0,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0060150375939849645,0.0,0.0,0.0,0.0,0.0,-0.012781954887218071,0.0,0.0,0.0,0.0,-0.00827067669172934,0.0007518796992481211,0.0,0.014285714285714285,0.0,0.0,0.02077922077922078,-0.0051948051948051905,-0.010389610389610383,0.0,0.0,-0.0077922077922077905,-0.012987012987012995,-0.014285714285714285,0.0,0.0,0.0,-0.010389610389610383,0.0
Conversation_303,0.0,0.0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.0,0.05263157894736842,0.0,0.0,0.631578947368421,0.10526315789473684,0.10526315789473684,0.0,0.0,0.2631578947368421,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0371517027863777,-0.013415892672858615,0.0,0.0,0.0,0.0,0.0,0.020639834881320946,0.0,-0.003095975232198141,0.0,0.01651186790505675,0.015479876160990709,0.0,0.015789473684210527,0.0,0.0,0.0017543859649122783,-0.026315789473684216,0.01754385964912281,0.0,0.0,0.028070175438596502,-0.015789473684210548,0.019298245614035092,0.0,0.0,0.0,0.0,0.0
Conversation_304,0.0,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.007017543859649098,0.0,0.0,0.0,0.0,0.0,0.007017543859649124,-0.015789473684210548,0.0,0.0,0.0,0.01228070175438597,0.0,0.0,0.0,0.0,0.0,0.008771929824561426,0.007017543859649125,0.0,0.0,0.0,0.005263157894736843,-0.015789473684210548,0.0,0.0,0.0,0.0,0.01228070175438597,0.0
Conversation_305,0.0,0.045454545454545456,0.0,0.0,0.8636363636363636,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.0,0.5217391304347826,0.043478260869565216,0.08695652173913043,0.0,0.0,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.011857707509881422,0.0,0.0,-0.01298701298701298,-0.0062111801242236,0.0,0.0,0.0,0.0,0.0,0.007340485601355161,0.0,0.0,0.0,0.0056465273856578175,0.0,-0.00790513833992095,-0.005928853754940714,-0.00988142292490119,0.0,0.03359683794466404,-0.008893280632411068,-0.006916996047430832,0.0,0.0,0.0069169960474308335,-0.01086956521739131,-0.012845849802371545,0.003952569169960475,0.0,0.0,-0.008893280632411066,0.0
Conversation_306,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,-0.06666666666666657,0.0,0.0,0.0,0.0,0.0,-0.04999999999999998,0.049999999999999975,0.0,0.0,0.0,-0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.006060606060606155,0.0,-0.006060606060606053,0.0,0.0,-0.006060606060606053,-0.05454545454545458,0.04848484848484848,0.0,0.0,0.0,0.0,0.0
Conversation_307,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.047619047619047616,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.045454545454545456,0.09090909090909091,0.0,0.0,0.45454545454545453,0.22727272727272727,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.01038961038961039,0.0,0.0,0.0,-0.001298701298701295,0.0,0.0,0.0,0.0,0.0,0.007792207792207801,8.941233283231633e-19,0.0,0.0,0.0,-0.019480519480519487,0.009090909090909094,0.008469791078486732,0.0045172219085262595,0.0,0.0,0.018068887634105017,-0.010728402032749858,0.0,0.0,0.0,0.001693958215697346,-0.011857707509881419,-0.0011293054771315618,0.0,0.0,0.0,-0.005646527385657818,0.0
Conversation_308,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.058823529411764705,0.0,0.058823529411764705,0.0,0.5882352941176471,0.17647058823529413,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.030882352941176482,0.0,0.0,0.0,-0.019117647058823517,0.0,-0.005882352941176475,0.0,0.0,0.0,0.0,-0.010294117647058823,-0.005882352941176475,6.727550304691509e-19,0.0,0.009803921568627447,0.0,0.03921568627450981,-0.014705882352941159,0.0,0.0,0.0,-0.0318627450980392,-0.019607843137254898,-0.014705882352941171,0.0,0.0,0.0,0.01960784313725489,0.0
Conversation_309,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.08333333333333333,0.0,0.0,0.5833333333333334,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060439560439560405,0.0,0.0,0.0,0.0,0.0,0.06043956043956043,0.0,-0.016483516483516484,0.0,0.0,-0.01648351648351648,-0.005494505494505488,0.0,-0.0034965034965034956,0.0,0.0,0.038461538461538484,0.031468531468531465,0.0,0.0,0.0,-0.027972027972027975,-0.03846153846153843,-0.017482517482517487,0.01748251748251748,0.0,0.0,0.0,0.0
Conversation_310,0.0,0.16666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.027972027972027975,-0.024475524475524476,0.0,1.0582676808239333e-17,0.038461538461538464,0.010489510489510485,0.0,0.0,0.0,-0.07692307692307693,0.010489510489510485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016483516483516487,0.0,0.005494505494505519,-0.005494505494505488,0.01648351648351651,0.0,0.0,0.02197802197802198,-0.032967032967032975,0.01648351648351651,0.0,0.0,0.0,0.02197802197802198,0.0
Conversation_311,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.52,0.24,0.24,0.0,0.0,0.08,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008260869565217394,0.0,0.0,-0.00043478260869565273,0.007391304347826088,0.0,0.0,0.0,-0.008260869565217427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030769230769230765,0.0,0.006153846153846144,0.006923076923076924,-0.017692307692307695,0.0,0.0,0.000769230769230774,-0.009230769230769228,0.0015384615384615382,0.0,0.0,0.0,0.0,0.0
Conversation_312,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.0,0.0,0.0,0.13636363636363635,0.3181818181818182,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.5652173913043478,0.08695652173913043,0.043478260869565216,0.0,0.0,0.30434782608695654,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014116318464144543,0.0,0.0,0.0,0.007340485601355161,0.003952569169960472,0.0,-0.002823263692828906,0.0,0.0,0.0,-0.009599096555618294,0.016374929418407676,0.0009881422924901194,0.00988142292490119,-1.1819764791353365e-18,0.0,0.013833992094861667,-0.013833992094861662,0.004940711462450596,0.0,0.0,-0.001976284584980238,-0.01086956521739131,-0.0108695652173913,0.0,0.0,0.0,0.0,0.0
Conversation_313,0.0,0.06666666666666667,0.0,0.0,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.3125,0.0625,0.0625,0.0,0.0,0.5,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,-0.02499999999999998,-0.014285714285714282,0.0,0.0,0.0,0.0,-0.007142857142857133,-0.007142857142857144,0.0,0.0,0.0,0.024999999999999998,0.021428571428571425,0.0,0.0,0.0,0.0,0.024999999999999994,0.001470588235294116,0.007352941176470587,0.0,0.0,-0.01176470588235292,-0.022058823529411756,-0.02647058823529411,0.0,0.0,0.0,0.0,0.0
Conversation_314,0.0,0.043478260869565216,0.0,0.043478260869565216,0.391304347826087,0.0,0.0,0.0,0.0,0.043478260869565216,0.2608695652173913,0.0,0.0,0.0,0.0,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.0,0.5416666666666666,0.20833333333333334,0.125,0.0,0.0,0.125,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,-0.00988142292490119,0.0,0.00988142292490119,-0.014822134387351782,0.0,0.0,0.0,0.0,0.004940711462450596,-0.01284584980237154,0.0,0.0,0.0,0.0,-0.015810276679841907,0.019762845849802375,0.0,0.0,0.0,0.0,0.013478260869565216,-0.0030434782608695704,0.0013043478260869558,0.0,0.0,0.016086956521739134,-0.010434782608695665,0.01739130434782609,0.0,0.0,0.0,0.0,-0.00913043478260869
Conversation_315,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.2727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.6521739130434783,0.21739130434782608,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,-0.023715415019762837,0.0,0.0,0.0,0.010728402032749858,-0.011293054771315642,-0.003952569169960476,0.0220214568040655,0.0,0.0,0.0,-0.023715415019762837,0.0062111801242235995,0.0,0.0,0.0,0.0,0.019762845849802348,-0.02173913043478261,0.007905138339920948,0.0,0.0,0.0,-0.01976284584980238,0.0,0.0,0.0,0.0,-0.0019762845849802383,0.004940711462450596
Conversation_316,0.0,0.045454545454545456,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.5652173913043478,0.08695652173913043,0.0,0.0,0.0,0.21739130434782608,0.043478260869565216,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,-0.008469791078486734,0.0,0.0,0.019198193111236588,0.0,0.0,0.0,0.0,0.0,-0.01581027667984189,-0.002823263692828912,0.0,0.0,0.0,0.0005646527385657823,0.007340485601355161,-0.00790513833992095,-0.005928853754940713,0.00988142292490119,0.0,0.04150197628458499,-0.008893280632411066,0.0,0.0,0.0,-0.010869565217391304,-0.01086956521739131,-0.027667984189723323,0.0,0.0,0.0,0.0,0.0
Conversation_317,0.0,0.0,0.0,0.0,0.7272727272727273,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.018181818181818174,-0.027272727272727264,0.0,0.0,0.0,0.0,0.0,0.009090909090909094,0.0,0.0,0.0,0.009090909090909094,0.0,0.0,0.0,0.0,0.0,0.017482517482517494,0.031468531468531465,0.0,0.0,0.0,-0.010489510489510497,-0.03846153846153843,0.020979020979020976,0.0,0.0,0.0,-0.010489510489510492,0.0
Conversation_318,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.006060606060606009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02424242424242422,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,-0.00909090909090909,0.02727272727272727,0.0,0.0,0.009090909090909094,-0.06363636363636362,-0.009090909090909078,0.0,0.0,0.0,-0.02727272727272726,0.0
Conversation_319,0.0,0.0,0.0,0.0,0.6428571428571429,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.13333333333333333,0.0,0.0,0.4,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,-0.019780219780219783,-0.010989010989010988,0.0,0.0,0.0,0.0,0.04395604395604395,0.006593406593406591,0.0,0.0,0.0,-0.00659340659340659,-0.019780219780219783,0.0,0.0,0.0,0.0,0.014285714285714294,-0.03571428571428571,0.021428571428571425,0.0,0.0,0.06071428571428571,-0.025,0.049999999999999996,0.0,0.0,0.0,0.024999999999999998,0.0
Conversation_320,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.07692307692307693,0.23076923076923078,0.0,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,-0.017482517482517487,0.0,-0.020979020979020952,0.0,0.0,0.0,0.0,0.0,0.013986013986013962,-0.0034965034965034956,-0.024475524475524476,0.0,0.0,-0.0034965034965034956,0.010489510489510485,0.0,0.01098901098901099,-0.016483516483516484,0.0,-0.0054945054945054654,0.02747252747252747,0.032967032967032954,0.0,0.0,0.01648351648351649,-0.032967032967032975,0.016483516483516477,0.0,0.0,0.0,-0.021978021978021976,0.0
Conversation_321,0.08333333333333333,0.08333333333333333,0.0,0.0,0.6666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.07692307692307693,0.0,0.0,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0034965034965034917,0.038461538461538464,0.0,0.0,-0.08391608391608392,0.010489510489510485,0.0,0.0,0.0,0.0,0.0,0.010489510489510485,0.031468531468531465,0.0,0.0,-0.024475524475524462,0.0,0.0,0.032967032967032954,0.0,0.0,-0.005494505494505444,0.005494505494505503,-1.1510433965030012e-18,0.0,0.0,-0.04945054945054942,-0.016483516483516487,-1.1510433965030012e-18,0.0,0.0,0.0,0.0,0.0
Conversation_322,0.0,0.16666666666666666,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.25,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,-0.0629370629370629,0.0,0.0,-0.052447552447552434,-0.04195804195804193,0.038461538461538464,0.0,0.0,-7.047519988526453e-18,0.031468531468531465,0.0034965034965035065,0.0,0.0,0.0,-0.017482517482517487,0.01748251748251748,0.0,0.0,0.0,0.0,3.4338182574158116e-17,0.010989010989010983,0.02197802197802198,0.0,0.0,0.021978021978021994,-0.032967032967032975,0.010989010989010993,0.0,0.0,0.0,0.0,0.0
Conversation_323,0.0,0.125,0.03125,0.0,0.21875,0.0,0.03125,0.0,0.09375,0.0,0.09375,0.03125,0.0,0.0,0.0,0.15625,0.25,0.06060606060606061,0.06060606060606061,0.0,0.0,0.6363636363636364,0.09090909090909091,0.15151515151515152,0.0,0.0,0.24242424242424243,0.030303030303030304,0.15151515151515152,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,-0.006231671554252191,-0.002016129032258063,0.0,-0.007514662756598235,0.0,-0.0045821114369501426,0.0,-0.0027492668621700834,0.0,-0.0020161290322580606,0.005681818181818179,0.0,0.0,0.0,0.013746334310850436,0.011363636363636366,-0.0006684491978609624,-0.0006684491978609624,0.0,0.0,0.013703208556149732,-0.008355614973262027,-0.0030080213903743254,0.0,0.0,0.010026737967914442,-0.005347593582887694,-0.0013368983957219235,0.0,0.0,0.0,-0.001002673796791443,0.0
Conversation_324,0.0,0.08333333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.010489510489510485,0.0,0.0,0.027972027972027982,0.0,0.0,0.0,0.0,0.0,-0.03846153846153843,0.0,0.0,0.0,0.0,0.03146853146853149,0.0,0.0,0.0,0.0,0.0,0.032967032967033,0.0,0.0,0.0,0.0,4.229892668921316e-18,-0.032967032967032975,0.04395604395604396,0.0,0.0,0.0,0.0,0.0
Conversation_325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,4.3903977023783285e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031468531468531465,0.03146853146853147,0.0,0.045454545454545456,-0.07342657342657344,0.0,0.0,0.0,0.038461538461538464,-0.03846153846153843,-0.04195804195804197,0.0,0.0,0.0,0.0,0.0034965034965034917
Conversation_326,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.0,0.0,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025799793601651178,0.0,0.0,0.0,0.0,0.015479876160990709,-0.007223942208462334,0.0041279669762641896,-0.003095975232198141,0.0,0.0,-0.011351909184726519,0.024767801857585134,0.0,0.0,0.0,0.0,0.0017543859649122742,-0.0052631578947368455,0.010526315789473686,0.0,0.0,0.017543859649122813,-0.02807017543859651,-0.008771929824561403,0.0,0.0,0.0,0.0,0.0
Conversation_327,0.0,0.06666666666666667,0.06666666666666667,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0,0.0625,0.0,0.625,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003571428571428574,1.0425166893609907e-18,0.0,-0.028571428571428567,0.04285714285714285,0.0,0.0,0.0,0.0,0.010714285714285711,0.0,0.021428571428571425,0.0,0.0,0.014285714285714284,-0.017857142857142853,-0.0014705882352941185,0.0,-0.013235294117647059,0.0,-0.0029411764705882335,0.03970588235294117,0.0,0.0,0.0,0.0,-0.022058823529411756,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_328,0.0,0.0,0.045454545454545456,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.13636363636363635,0.18181818181818182,0.08695652173913043,0.21739130434782608,0.0,0.0,0.391304347826087,0.08695652173913043,0.13043478260869565,0.0,0.0,0.21739130434782608,0.043478260869565216,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952569169960472,0.0,0.009034443817052512,0.0,0.0,0.0,0.0,0.0,0.0124223602484472,0.0,0.0,0.0,0.0,-0.019762845849802372,-0.013551665725578768,0.0039525691699604714,0.027667984189723323,0.0,0.0,2.25758778250902e-18,0.003952569169960475,-0.007905138339920946,0.0,0.0,-0.005928853754940704,-0.01086956521739131,-0.004940711462450592,0.0,0.0,0.0,0.0,0.0
Conversation_329,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05454545454545458,0.0,0.054545454545454536,0.0,0.0,0.0,0.054545454545454584,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818177,0.0,0.0,0.0,0.10909090909090909,-0.02727272727272726,-0.03636363636363635,0.0,0.0,-0.018181818181818174,-0.04545454545454544,-0.08181818181818183,0.0,0.0,0.0,0.0,0.0
Conversation_330,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,-0.03636363636363635,-0.01818181818181817,0.0,0.0,0.0,0.0,9.86702062197544e-18,0.0,0.0,0.0,0.0,0.0,0.054545454545454536,0.0,0.0,0.0,0.0,0.018181818181818188,-0.06363636363636364,0.018181818181818188,0.0,0.0,0.02727272727272729,-0.04545454545454544,-0.01818181818181817,0.0,0.0,0.0,-0.018181818181818174,0.0
Conversation_331,0.034482758620689655,0.0,0.0,0.0,0.3793103448275862,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.2413793103448276,0.06896551724137931,0.06896551724137931,0.0,0.0,0.20689655172413793,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.6896551724137931,0.034482758620689655,0.0,0.0,0.0,0.20689655172413793,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,5.256693837135488e-19,0.0,0.0,0.0,-0.01330049261083745,-0.010344827586206891,0.0,0.0,0.0,-0.006896551724137948,0.003940886699507389,0.0014778325123152726,0.01231527093596059,0.0,0.0,-0.001970443349753713,0.00394088669950739,5.256693837135488e-19,0.0,0.0,0.0,-0.008866995073891628,0.003940886699507391,0.0,0.0,0.0,0.001970443349753697,-0.0024630541871921378,2.631423677497584e-18,0.0,0.0,0.0,0.006896551724137931,0.0009852216748768468
Conversation_332,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.05263157894736842,0.0,0.631578947368421,0.0,0.05263157894736842,0.0,0.0,0.3684210526315789,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003007518796992472,-0.010526315789473693,0.0,0.0,0.0,0.0,-0.011278195488721813,0.0,0.0,0.0,0.0,0.0022556390977443615,0.025563909774436087,0.0,0.0,0.014035087719298244,0.0,0.03508771929824562,0.0,-0.01052631578947369,0.0,0.0,-0.010526315789473686,-0.015789473684210548,-0.022807017543859654,0.0,0.0,0.0,0.0,0.0
Conversation_333,0.0,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.009090909090909094,-0.009090909090909087,0.0,-0.009090909090909094,-0.05454545454545456,5.891683590763908e-18,0.0,0.0,0.0,0.018181818181818202,0.0,0.02727272727272727,0.0,0.0,-0.04545454545454544,0.0,-0.0034965034965034956,-0.0034965034965034956,0.0,0.0,0.06293706293706294,-0.031468531468531465,0.0034965034965034917,0.0,0.0,-0.034965034965034975,-0.03846153846153843,-0.027972027972027958,0.0,0.0,0.0,0.01748251748251748,0.0
