n_words_mean_np,pron_me_mean_np,pron_we_mean_np,pron_you_mean_np,pron_3rd_mean_np,geo_mean_np,meta_mean_np,certain_mean_np,hedge_mean_np,n_introduced_mean_np,n_introduced_w_certain_mean_np,n_introduced_w_hedge_mean_np,n_words_mean_p,pron_me_mean_p,pron_we_mean_p,pron_you_mean_p,pron_3rd_mean_p,geo_mean_p,meta_mean_p,certain_mean_p,hedge_mean_p,n_introduced_mean_p,n_introduced_w_certain_mean_p,n_introduced_w_hedge_mean_p,n_words_grad_np,pron_me_grad_np,pron_we_grad_np,pron_you_grad_np,pron_3rd_grad_np,geo_grad_np,meta_grad_np,certain_grad_np,hedge_grad_np,n_introduced_grad_np,n_introduced_w_certain_grad_np,n_introduced_w_hedge_grad_np,n_words_grad_p,pron_me_grad_p,pron_we_grad_p,pron_you_grad_p,pron_3rd_grad_p,geo_grad_p,meta_grad_p,certain_grad_p,hedge_grad_p,n_introduced_grad_p,n_introduced_w_certain_grad_p,n_introduced_w_hedge_grad_p
58.857142857142854,0.5714285714285714,1.1428571428571428,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.0,0.0,2.0,0.0,0.0,0.0,49.666666666666664,1.1666666666666667,0.8333333333333334,0.0,0.5,0.6666666666666666,0.0,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0,2.0357142857142905,0.07142857142857141,0.46428571428571414,-1.047446965884687e-16,-0.1428571428571428,-0.0357142857142857,0.0,0.0,0.21428571428571425,0.0,0.0,0.0,-3.5428571428571463,-0.25714285714285695,0.3142857142857143,0.0,0.028571428571428536,-0.05714285714285711,0.0,0.028571428571428574,-0.4571428571428571,0.0,0.0,0.0
41.25,0.125,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.9166666666666666,0.0,0.041666666666666664,1.25,0.0,0.0,0.0,12.91304347826087,0.17391304347826086,0.13043478260869565,0.8695652173913043,0.08695652173913043,0.43478260869565216,0.0,0.0,0.6086956521739131,0.0,0.0,0.0,0.06782608695652081,0.010869565217391304,0.0017391304347826064,0.0017391304347826,-0.021739130434782615,0.04608695652173913,0.0,0.004782608695652173,0.026956521739130424,0.0,0.0,0.0,0.03853754940711481,-0.03063241106719369,-0.002964426877470353,-0.005928853754940712,-0.012845849802371545,-0.018774703557312256,0.0,0.0,-0.006916996047430824,0.0,0.0,0.0
46.72727272727273,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.0,0.18181818181818182,1.1818181818181819,0.0,0.0,0.0,13.4,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.218181818181817,0.00909090909090909,-1.69746613910879e-17,-0.027272727272727233,-0.009090909090909092,-0.05454545454545456,0.0,-2.8291102318479838e-18,0.05454545454545452,0.0,0.0,0.0,2.096969696969698,0.05454545454545455,0.0303030303030303,0.0,0.05454545454545455,0.0,0.0,0.0,0.1090909090909091,0.0,0.0,0.0
37.1,0.2,0.2,0.1,0.2,1.2,0.0,0.0,1.1,0.0,0.0,0.0,17.444444444444443,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,2.490909090909091,-0.012121212121212126,0.07272727272727271,-0.05454545454545453,0.012121212121212135,-0.13333333333333325,0.0,0.0,0.054545454545454536,0.0,0.0,0.0,2.349999999999999,0.033333333333333305,0.20000000000000004,0.03333333333333332,0.0,0.08333333333333331,0.0,0.0,0.06666666666666661,0.0,0.0,0.0
54.07692307692308,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.5384615384615384,0.0,0.0,2.3846153846153846,0.0,0.0,0.0,22.166666666666668,1.1666666666666667,0.5,0.25,0.25,0.08333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,3.648351648351651,0.06593406593406592,-0.005494505494505491,-0.005494505494505508,0.12637362637362637,0.07692307692307696,0.0,0.0,0.021978021978022066,0.0,0.0,0.0,-0.23776223776223857,-0.1608391608391609,0.14685314685314685,-0.031468531468531485,0.0664335664335664,-0.03146853146853148,0.0,0.0,-0.0069930069930069835,0.0,0.0,0.0
44.6,0.1,0.9,0.5,0.2,0.8,0.0,0.0,0.9,0.0,0.0,0.0,36.5,0.875,0.25,0.25,1.375,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.12727272727273,-0.030303030303030287,0.23636363636363636,0.018181818181818212,-0.012121212121212106,0.18181818181818185,0.0,0.0,-0.18787878787878784,0.0,0.0,0.0,-0.3095238095238066,0.0595238095238095,0.023809523809523784,-0.09523809523809518,-0.34523809523809507,0.16666666666666663,0.0,0.0,-0.119047619047619,0.0,0.0,0.0
42.30769230769231,0.0,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.0,0.0,1.1538461538461537,0.0,0.0,0.0,16.166666666666668,0.75,0.08333333333333333,0.0,0.3333333333333333,0.25,0.0,0.0,0.5,0.0,0.0,0.0,-0.3076923076923054,0.0,0.09890109890109894,0.12087912087912082,-0.032967032967032954,-0.005494505494505482,0.0,0.0,-0.0604395604395604,0.0,0.0,0.0,0.30069930069929984,-0.04545454545454543,0.010489510489510483,0.0,0.10489510489510487,-0.06643356643356646,0.0,0.0,0.04895104895104894,0.0,0.0,0.0
48.416666666666664,0.16666666666666666,0.5,0.08333333333333333,0.5,1.0,0.0,0.08333333333333333,1.0833333333333333,0.0,0.0,0.0,21.181818181818183,0.9090909090909091,1.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,-0.059440559440560356,-0.041958041958041974,0.15384615384615385,-0.03846153846153845,-0.013986013986014031,-0.13286713286713292,0.0,0.031468531468531465,-0.2132867132867134,0.0,0.0,0.0,0.02727272727272786,-0.14545454545454542,0.02727272727272734,1.4145551159239919e-18,-0.02727272727272727,-0.027272727272727216,0.0,0.0,-0.009090909090909101,0.0,0.0,0.0
47.75,0.625,0.25,0.125,1.125,0.5,0.0,0.375,1.875,0.0,0.0,0.0,2.5714285714285716,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.571428571428571,0.17857142857142855,0.047619047619047596,-0.08333333333333327,0.03571428571428567,0.07142857142857142,0.0,-0.011904761904761897,0.08333333333333327,0.0,0.0,0.0,-3.258723893863471e-16,0.10714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.05555555555556,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,0.2777777777777778,1.2222222222222223,0.0,0.0,0.0,18.11764705882353,0.4117647058823529,0.7058823529411765,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,1.278637770897833,0.00825593395252838,0.01651186790505676,0.014447884416924652,0.05779153766769866,0.006191950464396291,0.0,0.01960784313725491,0.03095975232198142,0.0,0.0,0.0,0.08088235294117614,-0.014705882352941171,0.014705882352941176,0.009803921568627432,0.0196078431372549,0.00980392156862745,0.0,0.0,-0.004901960784313731,0.0,0.0,0.0
55.083333333333336,0.3333333333333333,0.25,0.08333333333333333,0.4166666666666667,0.5,0.0,0.16666666666666666,1.8333333333333333,0.0,0.0,0.0,17.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,2.3951048951048914,0.048951048951048924,-0.04545454545454548,-0.03846153846153845,-0.07342657342657347,0.07692307692307691,0.0,0.006993006993006979,0.1818181818181817,0.0,0.0,0.0,0.32727272727272744,0.018181818181818184,0.09090909090909087,0.036363636363636355,0.00909090909090909,-0.009090909090909116,0.0,-0.009090909090909094,0.00909090909090909,0.0,0.0,0.0
39.666666666666664,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.75,0.0,0.0,1.4166666666666667,0.0,0.0,0.0,24.727272727272727,1.0909090909090908,0.36363636363636365,0.0,0.45454545454545453,0.45454545454545453,0.0,0.18181818181818182,1.9090909090909092,0.0,0.0,0.0,2.643356643356642,-9.871086714116896e-18,0.02097902097902097,-0.03846153846153845,0.06293706293706293,0.14335664335664333,0.0,0.0,0.18531468531468526,0.0,0.0,0.0,-0.8181818181818173,-0.08181818181818178,-0.1181818181818181,0.0,-0.018181818181818202,-0.1727272727272727,0.0,0.018181818181818184,-0.22727272727272718,0.0,0.0,0.0
55.05555555555556,0.16666666666666666,0.5555555555555556,0.16666666666666666,0.16666666666666666,1.2222222222222223,0.0,0.05555555555555555,1.4444444444444444,0.0,0.0,0.0,16.11764705882353,0.4117647058823529,0.29411764705882354,0.5294117647058824,0.0,0.6470588235294118,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,-0.6449948400412804,0.005159958720330233,0.05366357069143447,-0.021671826625387018,0.005159958720330233,-0.1568627450980393,0.0,-0.015479876160990716,-0.12383900928792568,0.0,0.0,0.0,-0.024509803921568988,-0.06862745098039216,0.01715686274509804,-0.014705882352941204,0.0,-0.012254901960784338,0.0,0.0,-0.03921568627450983,0.0,0.0,0.0
41.6875,0.25,0.375,0.25,0.4375,0.25,0.0,0.1875,1.625,0.0,0.0,0.0,18.6,0.8,0.13333333333333333,0.13333333333333333,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.4867647058823528,0.008823529411764711,0.01764705882352942,-0.0176470588235294,0.016176470588235292,0.011764705882352934,0.0,-0.0044117647058823555,0.035294117647058816,0.0,0.0,0.0,0.3571428571428565,0.014285714285714266,0.03571428571428571,-2.0908768735539523e-17,-0.035714285714285705,-0.02499999999999998,0.0,0.0,0.017857142857142825,0.0,0.0,0.0
40.8421052631579,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.0,0.21052631578947367,0.8421052631578947,0.0,0.0,0.0,9.166666666666666,0.05555555555555555,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.3789473684210515,0.0017543859649122799,0.0017543859649122775,-0.02105263157894739,-0.005263157894736845,-0.031578947368421054,0.0,0.026315789473684213,-0.029824561403508767,0.0,0.0,0.0,-0.2136222910216719,-0.005159958720330239,-0.022703818369453045,0.0,0.0,0.0,0.0,0.0,-0.0020639834881320974,0.0,0.0,0.0
49.69230769230769,0.38461538461538464,0.7692307692307693,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,16.166666666666668,0.6666666666666666,0.25,1.1666666666666667,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,1.3571428571428592,-0.010989010989010973,0.005494505494505534,-0.032967032967032975,0.03846153846153849,-0.0604395604395604,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,-0.6713286713286719,-0.027972027972027982,0.03846153846153846,-0.013986013986014055,0.0,-0.03846153846153845,-0.017482517482517487,0.0,0.017482517482517487,0.0,0.0,0.0
47.53125,0.15625,0.1875,0.3125,0.4375,0.59375,0.03125,0.15625,1.09375,0.0,0.0,0.0,4.387096774193548,0.45161290322580644,0.03225806451612903,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,-0.3762829912023451,-0.007514662756598233,-0.010263929618768318,0.0014662756598240608,-0.013563049853372419,-0.0023826979472140546,0.002749266862170088,-0.010447214076246323,-0.028042521994134834,0.0,0.0,0.0,-0.21048387096774177,-0.029435483870967734,-0.00483870967741935,0.0,-0.00604838709677419,-0.0012096774193548377,0.0,0.0,-0.020967741935483883,0.0,0.0,0.0
61.0,0.36363636363636365,1.2727272727272727,0.7272727272727273,0.8181818181818182,0.2727272727272727,0.0,0.18181818181818182,2.1818181818181817,0.0,0.0,0.0,23.5,1.8,0.0,0.3,0.1,0.3,0.0,0.1,0.7,0.0,0.0,0.0,1.4818181818181804,0.04545454545454544,0.11818181818181812,0.1545454545454545,0.045454545454545386,0.027272727272727264,0.0,0.06363636363636363,0.08181818181818169,0.0,0.0,0.0,-0.19999999999999934,0.07272727272727283,0.0,0.06666666666666668,0.0060606060606060675,-0.0060606060606060415,0.0,0.01818181818181818,-0.10303030303030304,0.0,0.0,0.0
46.625,0.25,0.375,0.125,0.5,1.125,0.0,0.125,0.875,0.0,0.0,0.0,22.0,1.1428571428571428,1.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,2.345238095238095,0.0238095238095238,-0.17857142857142846,-0.08333333333333327,0.1666666666666666,0.20238095238095238,0.0,-0.01190476190476189,0.1309523809523809,0.0,0.0,0.0,-0.6785714285714307,-0.21428571428571447,-0.2500000000000002,0.0,0.035714285714285705,-0.0357142857142857,0.0,0.0,0.07142857142857147,0.0,0.0,0.0
46.611111111111114,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.5,0.5555555555555556,0.0,0.1111111111111111,1.4444444444444444,0.0,0.0,0.0,16.41176470588235,0.9411764705882353,0.23529411764705882,0.0,0.23529411764705882,0.17647058823529413,0.0,0.058823529411764705,0.7647058823529411,0.0,0.0,0.0,-0.43240454076367335,-0.006191950464396289,0.011351909184726524,-0.035087719298245626,0.015479876160990709,-0.020639834881320946,0.0,0.03095975232198142,-0.037151702786377735,0.0,0.0,0.0,1.3210784313725488,0.08088235294117646,0.014705882352941173,0.0,0.026960784313725485,0.03431372549019608,0.0,0.0024509803921568605,0.06372549019607841,0.0,0.0,0.0
43.733333333333334,0.06666666666666667,0.2,0.2,0.13333333333333333,0.9333333333333333,0.0,0.13333333333333333,1.6,0.0,0.0,0.0,20.733333333333334,0.13333333333333333,0.4,0.4,0.13333333333333333,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.2178571428571414,0.01428571428571428,-0.035714285714285705,0.003571428571428547,0.024999999999999994,-0.03214285714285716,0.0,0.024999999999999994,-0.03571428571428573,0.0,0.0,0.0,1.092857142857142,-0.042857142857142864,-0.09285714285714285,0.007142857142857126,0.03571428571428571,0.02857142857142854,0.0,0.0,-0.025000000000000015,0.0,0.0,0.0
45.0,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.3076923076923077,0.8461538461538461,0.0,0.0,1.3076923076923077,0.0,0.0,0.0,39.666666666666664,1.25,0.75,0.25,0.9166666666666666,0.4166666666666667,0.0,0.08333333333333333,1.0833333333333333,0.0,0.0,0.0,1.3296703296703314,0.010989010989010999,-0.049450549450549414,-0.02197802197802198,0.03296703296703297,-0.10439560439560437,0.0,0.0,0.20879120879120877,0.0,0.0,0.0,2.0629370629370625,0.11538461538461538,0.05244755244755242,0.010489510489510486,0.16433566433566432,-0.08041958041958047,0.0,0.01748251748251748,0.052447552447552434,0.0,0.0,0.0
32.1,0.1,0.1,0.2,0.1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,15.666666666666666,0.3333333333333333,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,3.6424242424242435,-0.030303030303030287,0.0303030303030303,3.2881968134950838e-18,0.05454545454545455,-0.07878787878787878,0.0,0.0,0.20606060606060608,0.0,0.0,0.0,1.4000000000000001,0.08333333333333334,0.01666666666666666,0.0,0.0,0.016666666666666666,0.01666666666666666,0.0,0.21666666666666667,0.0,0.0,0.0
43.61538461538461,0.34615384615384615,0.38461538461538464,0.34615384615384615,0.5,0.6538461538461539,0.0,0.038461538461538464,1.2307692307692308,0.0,0.0,0.0,12.08,0.44,0.12,0.0,0.24,0.0,0.0,0.08,0.32,0.0,0.0,0.0,0.4362393162393162,-0.009914529914529922,-0.01367521367521368,0.005811965811965808,0.01743589743589744,0.0064957264957265,0.0,-0.001025641025641025,0.0758974358974359,0.0,0.0,0.0,-0.11384615384615375,0.0030769230769230756,-0.0015384615384615337,0.0,-1.5860328923216522e-18,0.0,0.0,-0.006923076923076925,0.004615384615384613,0.0,0.0,0.0
47.44444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,23.375,1.375,0.125,0.125,0.875,0.125,0.0,0.0,0.5,0.0,0.0,0.0,4.683333333333332,0.03333333333333334,0.016666666666666666,-0.06666666666666668,0.16666666666666669,-0.0333333333333334,0.0,0.0,0.06666666666666657,0.0,0.0,0.0,0.8928571428571429,0.08333333333333343,-0.03571428571428571,-0.03571428571428571,0.46428571428571414,-0.03571428571428571,0.0,0.0,-0.04761904761904756,0.0,0.0,0.0
54.8,0.0,1.0,0.4,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,62.6,1.6,3.0,0.0,0.2,1.0,0.0,0.0,1.8,0.0,0.0,0.0,9.600000000000009,0.0,0.49999999999999994,-0.1,-0.1999999999999999,0.10000000000000021,0.0,0.0,0.10000000000000013,0.0,0.0,0.0,-11.199999999999992,-0.3999999999999999,-0.6999999999999996,0.0,-0.09999999999999995,-0.2999999999999999,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0
41.84615384615385,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.38461538461538464,0.5384615384615384,0.0,0.07692307692307693,1.3846153846153846,0.0,0.0,0.0,13.166666666666666,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6263736263736267,0.03296703296703297,0.06593406593406595,-0.060439560439560454,0.005494505494505499,0.027472527472527486,0.0,-0.016483516483516484,0.043956043956043994,0.0,0.0,0.0,-0.3566433566433574,-0.017482517482517498,0.048951048951048945,-0.03846153846153845,0.013986013986013983,0.0,0.0,0.0,0.02097902097902099,0.0,0.0,0.0
49.18181818181818,0.0,0.18181818181818182,0.5454545454545454,0.5454545454545454,0.7272727272727273,0.0,0.36363636363636365,1.9090909090909092,0.0,0.0,0.0,22.6,0.9,0.4,0.1,0.3,0.4,0.0,0.0,1.1,0.0,0.0,0.0,1.0454545454545459,0.0,-0.018181818181818174,-0.09999999999999998,0.13636363636363633,-0.04545454545454547,0.0,0.0818181818181818,0.20909090909090905,0.0,0.0,0.0,1.9515151515151523,0.15151515151515155,-0.06060606060606056,-0.05454545454545453,0.0303030303030303,0.012121212121212142,0.0,0.0,0.24848484848484848,0.0,0.0,0.0
45.04,0.2,0.32,0.12,0.4,0.28,0.0,0.16,1.56,0.0,0.0,0.0,9.041666666666666,0.5,0.125,0.0,0.20833333333333334,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.8430769230769222,0.00923076923076923,0.020769230769230766,-0.00846153846153846,0.000769230769230768,-0.0038461538461538485,0.0,0.01,0.0053846153846153905,0.0,0.0,0.0,-0.05434782608695669,-0.00782608695652176,0.0013043478260869575,0.0,-0.014347826086956528,0.0,0.0,0.0,-0.008260869565217408,0.0,0.0,0.0
47.53846153846154,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.5384615384615384,0.0,0.07692307692307693,1.4615384615384615,0.0,0.0,0.0,22.083333333333332,0.5,0.25,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.5,0.0,0.0,0.0,2.5164835164835173,0.02747252747252747,-0.027472527472527444,-0.005494505494505508,-0.027472527472527458,-0.005494505494505456,0.0,-0.021978021978021976,-0.06043956043956045,0.0,0.0,0.0,0.3111888111888102,0.0069930069930069835,-0.09440559440559443,-0.06993006993006994,0.03846153846153845,-0.010489510489510499,0.0,0.024475524475524476,-0.027972027972027965,0.0,0.0,0.0
55.9375,0.25,0.375,0.3125,0.3125,0.5625,0.0,0.125,2.0625,0.0,0.0,0.0,14.733333333333333,0.7333333333333333,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.8,0.0,0.0,0.0,1.804411764705881,-0.014705882352941178,0.002941176470588229,-0.036764705882352915,0.03676470588235294,0.05735294117647057,0.0,-0.03529411764705882,0.18970588235294117,0.0,0.0,0.0,0.8964285714285711,-2.78783583140527e-17,-0.03928571428571429,0.035714285714285705,0.021428571428571422,0.014285714285714282,0.0,0.01071428571428571,0.06428571428571427,0.0,0.0,0.0
48.92857142857143,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.6428571428571429,0.9285714285714286,0.0,0.42857142857142855,1.8571428571428572,0.0,0.0,0.0,13.846153846153847,1.0769230769230769,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.8461538461538461,0.0,0.0,0.0,0.7714285714285692,0.002197802197802201,-0.01318681318681319,-0.052747252747252775,0.02417582417582417,0.04175824175824176,0.0,-0.026373626373626387,-0.06153846153846166,0.0,0.0,0.0,-0.5549450549450546,-0.1428571428571428,-0.016483516483516484,2.1773264873091063e-18,0.0,-0.02747252747252747,0.0,-0.02747252747252747,-0.11538461538461532,0.0,0.0,0.0
39.705882352941174,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.0,0.17647058823529413,0.9411764705882353,0.0,0.0,0.0,12.8125,0.5,0.3125,0.0625,0.1875,0.125,0.0,0.0625,0.8125,0.0,0.0,0.0,-0.25000000000000094,-0.014705882352941178,-0.0024509803921568796,-0.036764705882352935,-0.024509803921568648,-0.009803921568627484,0.0,-0.007352941176470595,0.004901960784313662,0.0,0.0,0.0,-0.8544117647058819,-0.026470588235294093,-0.07794117647058824,-0.001470588235294117,-0.022058823529411766,-0.002941176470588234,0.0,0.007352941176470586,-0.051470588235294094,0.0,0.0,0.0
48.2,0.06666666666666667,0.0,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,18.785714285714285,1.4285714285714286,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.7142857142857143,0.0,0.0,0.0,2.842857142857142,0.0,0.0,-0.025000000000000015,0.06428571428571428,0.017857142857142842,0.0,0.0035714285714285718,0.08928571428571427,0.0,0.0,0.0,-0.054945054945055236,-0.12307692307692315,-0.03956043956043957,0.017582417582417582,0.004395604395604393,0.01098901098901099,0.0,0.0021978021978021974,-0.13626373626373636,0.0,0.0,0.0
47.8235294117647,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.9411764705882353,0.0,0.11764705882352941,1.1176470588235294,0.0,0.0,0.0,9.375,0.375,0.25,0.3125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.8651960784313711,0.01225490196078431,0.02450980392156862,0.002450980392156871,-0.0024509803921568796,-0.05147058823529415,0.0,-0.01715686274509806,0.019607843137254888,0.0,0.0,0.0,-0.07058823529411741,-0.005882352941176458,0.041176470588235294,0.013235294117647062,0.0,0.0,0.0,0.0,-0.04117647058823528,0.0,0.0,0.0
47.166666666666664,0.0,0.25,0.25,0.5833333333333334,0.9166666666666666,0.0,0.08333333333333333,1.0,0.0,0.0,0.0,6.454545454545454,0.2727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.9370629370629341,0.0,-0.024475524475524497,-0.010489510489510481,-0.07342657342657345,0.05244755244755241,0.0,0.03846153846153847,-0.055944055944055986,0.0,0.0,0.0,0.09999999999999988,0.009090909090909125,-0.027272727272727264,0.0,0.05454545454545452,0.0,0.0,0.04545454545454545,-0.05454545454545452,0.0,0.0,0.0
50.666666666666664,0.0,0.6666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,25.2,0.2,0.8,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,4.057142857142854,0.0,-0.057142857142857086,-0.2285714285714285,0.25714285714285723,-0.08571428571428572,0.0,0.1142857142857143,0.4,0.0,0.0,0.0,-0.39999999999999925,-0.20000000000000007,-1.0134903240813531e-16,0.0,0.0,0.2,0.0,0.0,-0.20000000000000007,0.0,0.0,0.0
44.0,0.05263157894736842,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.05263157894736842,0.10526315789473684,1.4210526315789473,0.0,0.0,0.0,10.833333333333334,0.2777777777777778,0.4444444444444444,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.2777777777777778,0.0,0.0,0.0,-0.23684210526315827,-0.008771929824561408,-2.4175303776038508e-18,0.03333333333333333,-0.008771929824561405,0.007017543859649127,0.007017543859649125,0.005263157894736843,-0.04035087719298246,0.0,0.0,0.0,0.13519091847265194,-0.04024767801857585,-0.01444788441692467,-0.027863777089783288,-0.009287925696594427,0.01754385964912281,0.007223942208462334,0.0,-0.0072239422084623296,0.0,0.0,0.0
47.05555555555556,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.8333333333333334,0.0,0.1111111111111111,1.2777777777777777,0.0,0.0,0.0,15.882352941176471,0.7647058823529411,0.0,0.058823529411764705,0.17647058823529413,0.47058823529411764,0.0,0.11764705882352941,0.5294117647058824,0.0,0.0,0.0,-0.10216718266253971,-0.02992776057791537,-0.009287925696594436,-0.01135190918472653,-0.05159958720330237,-0.06707946336429312,0.0,-0.020639834881320953,-0.0072239422084623426,0.0,0.0,0.0,0.1102941176470587,-0.02941176470588237,0.0,0.012254901960784314,-0.017156862745098048,-0.009803921568627404,0.0,0.007352941176470586,-0.08823529411764702,0.0,0.0,0.0
47.26315789473684,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.7368421052631579,0.0,0.21052631578947367,1.7894736842105263,0.0,0.0,0.0,10.166666666666666,0.6666666666666666,0.5,0.16666666666666666,0.0,0.2777777777777778,0.0,0.0,0.5,0.0,0.0,0.0,-1.196491228070176,0.02105263157894738,-0.012280701754385972,-0.0035087719298245745,-0.01578947368421053,-0.03859649122807014,0.0,-0.008771929824561406,-0.03859649122807025,0.0,0.0,0.0,-0.5376676986584114,-0.05159958720330243,-0.0154798761609907,0.007223942208462332,0.0,-0.025799793601651185,0.0,0.0,-0.07533539731682147,0.0,0.0,0.0
30.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10.6,1.0,0.4,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.400000000000001,-0.09999999999999995,0.0,-0.20000000000000007,0.0,0.0,0.0,0.0,-0.09999999999999987,0.0,0.0,0.0,0.39999999999999925,0.3,-5.0674516204067655e-17,0.0,0.3999999999999999,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0
32.411764705882355,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.0,0.058823529411764705,1.0588235294117647,0.0,0.0,0.0,20.875,0.8125,0.25,0.25,0.6875,0.0,0.0,0.0625,0.875,0.0,0.0,0.0,0.8112745098039198,-0.0024509803921568636,-0.009803921568627454,0.017156862745098048,-0.031862745098039255,-0.007352941176470591,0.0,-0.004901960784313729,0.012254901960784288,0.0,0.0,0.0,-0.7294117647058821,-0.02205882352941172,-0.020588235294117647,-0.002941176470588223,0.010294117647058834,0.0,0.0,0.004411764705882352,-0.08235294117647055,0.0,0.0,0.0
32.55172413793103,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.41379310344827586,0.6206896551724138,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,5.25,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.1896551724137935,0.006896551724137932,0.005911330049261084,0.0054187192118226495,0.023152709359605908,0.012807881773399017,0.0,0.0,0.0004926108374384259,0.0,0.0,0.0,-0.18253968253968267,-0.02408319649698961,0.0,0.0,0.0,0.0,0.0,0.0,-0.004378762999452653,0.0,0.0,0.0
