DT-Level 0_mean,DT-Level 1_mean,DT-Level 2_mean,DT-Level 3_mean,DT-Level 4_mean,DT-Level 5_mean,DT-Level 6_mean,DT-Level 7_mean,DT-Label A_mean,DT-Label B_mean,DT-Label C_mean,DT-Label D_mean,DT-Label E_mean,DT-Label F_mean,DT-Label G_mean,DT-Label H_mean,DT-Label I_mean,DT-Level 0_grad,DT-Level 1_grad,DT-Level 2_grad,DT-Level 3_grad,DT-Level 4_grad,DT-Level 5_grad,DT-Level 6_grad,DT-Level 7_grad,DT-Label A_grad,DT-Label B_grad,DT-Label C_grad,DT-Label D_grad,DT-Label E_grad,DT-Label F_grad,DT-Label G_grad,DT-Label H_grad,DT-Label I_grad
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.18687833744435e-16,0.0,0.0,0.0,0.0,-0.40000000000000036,0.0,0.0,0.0,0.0,0.0,-0.3000000000000003,0.0
0.0,0.0,0.0,0.08333333333333333,0.625,0.041666666666666664,0.25,0.0,0.0,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,-0.0017391304347826107,-0.0030434782608695777,0.00565217391304348,0.014782608695652177,0.0,0.0,-0.000869565217391314,0.004782608695652174,0.018260869565217396,0.0,-0.003913043478260871,0.0,0.0,-0.0034782608695652175
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.0,0.06666666666666667,0.8,0.06666666666666667,0.0,0.0,0.0,0.4,0.0,0.06666666666666667,0.13333333333333333,0.2,0.0,0.13333333333333333,0.0,0.0,-0.003571428571428572,0.0,0.01071428571428571,-0.010714285714285749,0.003571428571428572,0.0,0.0,0.0,-0.028571428571428584,0.0,0.01785714285714285,0.024999999999999994,0.024999999999999988,0.0,-0.02499999999999999,0.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.18687833744435e-16,0.0,0.0,0.0,0.0,-0.3000000000000003,0.0,0.0,0.0,0.0,0.0,-0.3000000000000003,0.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0269806481627063e-17,0.0,0.0,0.0,0.0,-0.2,0.0,-1.52023548612203e-17,0.0,0.0,0.0,-1.52023548612203e-17,0.0
0.0,0.08333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,-0.03846153846153845,0.0,0.0,-0.006993006993007003,0.0,0.0,0.0,0.0,0.0034965034965034896,-0.03146853146853148,0.010489510489510474,0.0,0.0,0.0,0.006993006993006977,0.0
0.0,0.0,0.0,0.0,0.6470588235294118,0.23529411764705882,0.11764705882352941,0.0,0.0,0.4117647058823529,0.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024509803921568883,-0.012254901960784331,-0.012254901960784322,0.0,0.0,-0.04656862745098039,0.0,-0.007352941176470595,0.0,0.014705882352941181,-0.012254901960784322,0.0,0.0
0.0,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006593406593406608,0.0021978021978021974,0.006593406593406595,0.0,0.0,0.00879120879120879,0.0,0.0,0.028571428571428577,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000000000007,0.0,0.0,0.0,0.0,-0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000000000007,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.20000000000000007,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.10000000000000005,0.0,-1.52023548612203e-17,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428569,-0.08571428571428573,0.0,0.0,0.0,-0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.1,0.3,0.0,0.4,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,-0.054545454545454564,-0.0060606060606060675,0.0,0.0,0.00606060606060606,-0.0787878787878788,0.0,0.060606060606060615,0.0,0.0,0.060606060606060615,0.00606060606060606,0.0
0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.05555555555555555,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011351909184726519,0.0,0.001031991744066047,0.0,0.0,-0.021671826625387008,-0.008255933952528377,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8823529411764706,0.11764705882352941,0.11764705882352941,0.0,0.0,0.35294117647058826,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,-0.007352941176470643,0.007352941176470586,0.0024509803921568566,0.0,0.0,5.740826591827054e-18,0.0,-0.012254901960784322,0.0,0.0,0.0,-0.004901960784313732,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.263288185478387e-17,0.0,-0.01818181818181818,0.0,0.0,-0.0727272727272727,0.0,0.0,0.009090909090909092,0.0,0.0,0.0,0.0
0.0,0.07407407407407407,0.0,0.037037037037037035,0.7037037037037037,0.037037037037037035,0.0,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.0,-0.014041514041514047,0.0,-0.006105006105006105,-0.009768009768009763,0.0024420024420024424,0.0,0.0,0.004884004884004885,0.014041514041514047,0.0024420024420024424,0.010989010989010993,0.0,0.015262515262515267,0.004884004884004885,0.004273504273504276,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000017,0.1,0.0,0.0,0.0,-2.670476259249787e-16,0.0,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0539612963254127e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857141,0.0357142857142857,-0.10714285714285712,0.0,0.0,-0.0714285714285714,0.0,-0.10714285714285712,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.030303030303030314,0.0,0.0,-0.024242424242424256,0.0,0.0,0.0,0.0,-0.05454545454545454,0.0,-0.0181818181818182,0.0,0.0,0.0,0.04242424242424244,0.0
0.0,0.1,0.0,0.0,0.6,0.1,0.3,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.00606060606060606,0.0,0.0,0.012121212121212128,-0.04242424242424247,-0.054545454545454605,0.0,0.04242424242424244,-0.05454545454545454,0.0,-0.0181818181818182,0.018181818181818188,0.0,0.0,-0.0060606060606060675,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05454545454545453,0.0,0.0,0.0,0.0,-0.05454545454545454,-0.05454545454545454,-0.0060606060606060745,0.0,0.0,0.0,0.04242424242424244,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.07142857142857142,-0.11904761904761899,0.0,0.0,-0.15476190476190463,0.0,-0.059523809523809514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18687833744435e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,-0.02857142857142856,0.0,0.0,-0.11428571428571425,-0.08571428571428573,-0.02857142857142856,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0269806481627063e-17,0.0,0.0,0.0,0.0,-0.09999999999999999,-1.52023548612203e-17,0.0,0.20000000000000007,0.0,0.0,0.0,0.0
0.0,0.05555555555555555,0.0,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,-0.017543859649122806,0.0,0.0,0.013415892672858608,0.0,-0.011351909184726526,0.0,0.0,0.007223942208462335,0.0,-0.009287925696594432,0.0,0.0,0.0,0.0,-0.013415892672858618
0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.670476259249787e-16,0.1,0.0,0.0,0.0,-0.20000000000000032,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05555555555555555,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.009287925696594434,-0.047471620227038186,0.0,0.014447884416924664,0.0,0.0,-0.05159958720330239,0.015479876160990714,0.025799793601651185,0.0,0.0,0.0,-0.018575851393188864,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.988097684046442e-17,0.0,0.0,0.0,0.0,-0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,-0.07142857142857144,0.0,-0.07142857142857144,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035714285714285705,0.0,0.0,0.0
0.0,0.19047619047619047,0.0,0.047619047619047616,0.5714285714285714,0.047619047619047616,0.2857142857142857,0.0,0.0,0.3333333333333333,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,-0.014285714285714275,0.0,0.010389610389610386,0.005194805194805187,-0.006493506493506488,0.010389610389610391,0.0,0.0,-0.023376623376623367,0.0,0.002597402597402601,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-0.09999999999999999,0.0,-1.52023548612203e-17,0.0,0.0,-0.30000000000000004,0.0,-0.10000000000000009,0.0,0.0,-1.52023548612203e-17,0.0,0.1
0.0,0.0,0.0,0.0,0.7619047619047619,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.02077922077922079,-0.0012987012987012963,0.0038961038961038965,0.0,-0.010389610389610384,-0.005194805194805212,-0.0012987012987012963,0.0,0.0,0.0,0.0,-0.014285714285714273,0.0
0.0,0.0,0.0,0.03571428571428571,0.6428571428571429,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.0,0.14285714285714285,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013683634373289548,0.020251778872468526,-0.008210180623973731,0.0,0.0,0.0,-0.02079912424740011,0.0,-0.007115489874110562,0.0,-0.0068418171866447735,0.0,0.0,0.0
0.0,0.06666666666666667,0.0,0.0,0.6666666666666666,0.0,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.003571428571428572,0.0,0.0,-0.014285714285714294,0.0,0.02857142857142856,0.0,0.01071428571428571,-0.010714285714285718,-0.0071428571428571435,-0.014285714285714284,0.0,-0.021428571428571425,0.0,-0.024999999999999988,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0539612963254127e-17,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-1.52023548612203e-17,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.028571428571428588,0.0,0.0,0.0,0.0,-0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857142857142856
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-2.0269806481627063e-17,0.1,-0.1,0.0,0.0,2.0269806481627063e-17,0.0,0.10000000000000003,0.0,0.0,0.0,-0.1,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0539612963254127e-17,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.988097684046442e-17,0.0,0.0,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.125,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.059523809523809514,0.0,0.0,-0.059523809523809465,0.0,0.0,0.0,0.0,-0.08333333333333327,0.0,0.011904761904761892,-0.09523809523809518,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.0,-0.2,0.0,-0.1,0.0,-1.52023548612203e-17,0.0,0.0,0.20000000000000007
0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000017,0.0,0.0,0.0,0.0,-5.93439168722175e-17,0.0,0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18687833744435e-16,0.0,0.0,0.0,0.0,-0.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.988097684046442e-17,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,-0.1428571428571428,0.028571428571428574,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,-0.006993006993007013,0.0,0.0,0.0,0.0,-0.06993006993006994,0.0,0.0034965034965034896,0.0,-0.03146853146853148,0.0,0.0,0.03846153846153847
0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000003,-1.18687833744435e-16,0.0,0.0,0.0,0.0,0.2,0.0,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.028571428571428574,0.0,-0.028571428571428543,0.0,0.0,0.0,0.0,0.0,0.0,-0.1428571428571428,0.0,0.0,0.0,0.0,0.028571428571428574
0.0,0.0,0.0,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010489510489510483,0.027972027972027934,-0.017482517482517487,0.0034965034965034896,0.0,0.0,-0.08741258741258742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-1.18687833744435e-16,0.0,0.0,0.0,0.0,-0.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000016
0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,-0.07142857142857147,0.0,0.0,0.0,0.0,-0.14285714285714282,0.0,-0.10714285714285707,0.0,0.0,0.0,0.0,0.07142857142857141
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-5.988097684046442e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857142857142856
0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,-0.059523809523809465,0.0,0.03571428571428569,0.0,0.059523809523809514,-0.08333333333333327,0.0,0.059523809523809514,0.0,0.0,0.0,0.0,0.059523809523809514
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0269806481627063e-17,0.0,0.0,0.0,0.0,-0.2,0.0,-1.52023548612203e-17,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.05555555555555555,0.0,0.0,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,-0.021671826625386997,0.0,0.015479876160990714,0.0,0.0,-0.028895768833849318,0.01341589267285862,-0.0020639834881320948,0.0,-0.009287925696594432,-0.007223942208462337,-0.007223942208462337,0.0
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,-0.11666666666666671,-0.03333333333333334,0.016666666666666646,0.0,-0.05000000000000004,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0269806481627063e-17,1.0134903240813532e-17,0.0,0.0,0.0,0.10000000000000003,0.0,0.0,0.0,-1.52023548612203e-17,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.7,0.05,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.05,0.05,0.0,-0.009022556390977435,0.0,0.0,0.03458646616541355,-0.002255639097744361,-0.01503759398496242,0.0,0.0,-0.003007518796992502,-0.002255639097744361,0.0,0.0,0.01278195488721804,0.0,-0.0007518796992481187,-0.00827067669172932
0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03030303030303032,0.024242424242424253,0.00606060606060606,0.0,0.0,0.036363636363636334,0.0,0.0,0.0,-0.05454545454545454,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.988097684046442e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.988097684046442e-17,0.0,0.0,0.0,0.0,-0.028571428571428616,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0
0.025,0.025,0.0,0.1,0.625,0.05,0.075,0.0,0.025,0.125,0.025,0.05,0.0,0.0,0.0,0.075,0.025,0.0015947467166979358,-0.00196998123827392,0.0,0.0024390243902439024,-0.0006566604127579721,0.0007504690431519707,-0.0025328330206378993,0.0,0.00046904315196998145,-0.010975609756097559,0.0012195121951219506,-0.002439024390243902,0.0,0.0,0.0,-0.001031894934333958,-0.0006566604127579735
